Platform,,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula,FFH Sheet
Platform,Type,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup,Total_Var
Meta Ads,,FaceBook_University_Admit,2025-12-17,IGNOU_MBA_27th _Aug,IGNOU_MBA_27thAug_V2,204.08,4,4,0,0,51,51,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,IIIM_Online_Admission-AU,IIIM_Online_Admission-AU_AdG1_Ad1,494.34,19,19,0,0,26,26,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,IIIM_Programs_Admission-AU,IIIM_Programs_Admission-AU_AdG1_Ad1,493.08,5,6,0,0,99,82,0,-,-,-,-20%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,MBA_Shoolni_Aryan,MBA_Shoolni_AD01_Aryan,649.21,0,0,0,0,649,649,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,MBA_Shoolni_Aryan,MBA_Shoolni_AD02_Aryan,318.24,1,0,0,0,318,318,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,MBA_Shoolni_Aryan,MBA_Shoolni_AD03_Aryan,137.9,1,0,0,0,138,138,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,MBA_Shoolni_Aryan,MBA_Shoolni_AD04_Aryan,217.39,0,0,0,0,217,217,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,MBA_Shoolni_Aryan,MBA_Shoolni_AD05_Aryan,288.7,0,0,0,0,289,289,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,NMIMS_University_MBA_AU,NMIMS_University_MBA_AU_A01,287.92,0,0,0,0,288,288,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-17,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,764.18,15,14,2,0,51,55,0,382.09,-,-,7%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,Galgotias_University_2026_AU,Galgotias_University_2026_AU_A02,483.55,11,11,0,0,44,44,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,IIIM_Online_Admission-AU,IIIM_Online_Admission-AU_AdG1_Ad1,531.49,18,18,0,0,30,30,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,IIIM_Programs_Admission-AU,IIIM_Programs_Admission-AU_AdG1_Ad1,495.18,12,12,0,0,41,41,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,MBA_Shoolni_Aryan,MBA_Shoolni_AD01_Aryan,1052.05,6,1,0,0,175,1052,0,-,-,-,83%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,MBA_Shoolni_Aryan,MBA_Shoolni_AD02_Aryan,129.96,0,0,0,0,130,130,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,MBA_Shoolni_Aryan,MBA_Shoolni_AD03_Aryan,961.98,5,0,0,0,192,962,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,MBA_Shoolni_Aryan,MBA_Shoolni_AD04_Aryan,70.78,0,0,0,0,71,71,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,MBA_Shoolni_Aryan,MBA_Shoolni_AD05_Aryan,25.15,0,0,0,0,25,25,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-18,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,638.3,14,15,0,0,46,43,0,-,-,-,-7%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01,132.06,0,0,0,0,132,132,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,24.83,1,1,0,0,25,25,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03,104.42,0,0,0,0,104,104,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,100.72,1,1,0,0,101,101,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,Galgotias_University_2026_AU,Galgotias_University_2026_AU_A02,511.72,13,14,1,1,39,37,16500,511.72,511.72,3.10%,-8%,33000
Meta Ads,,FaceBook_University_Admit,2025-12-19,IIIM_Online_Admission-AU,IIIM_Online_Admission-AU_AdG1_Ad1,226.26,9,5,0,0,25,45,0,-,-,-,44%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,IIIM_Programs_Admission-AU,IIIM_Programs_Admission-AU_AdG1_Ad1,220.34,6,6,0,0,37,37,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,MBA_Shoolni_Aryan,MBA_Shoolni_AD01_Aryan,491.15,1,2,0,0,491,246,0,-,-,-,-100%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,MBA_Shoolni_Aryan,MBA_Shoolni_AD02_Aryan,11.27,0,0,0,0,11,11,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,MBA_Shoolni_Aryan,MBA_Shoolni_AD03_Aryan,575.8,0,0,0,0,576,576,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,MBA_Shoolni_Aryan,MBA_Shoolni_AD04_Aryan,9.67,0,0,0,0,10,10,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,MBA_Shoolni_Aryan,MBA_Shoolni_AD05_Aryan,0.16,0,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-19,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,664.5,12,12,0,0,55,55,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01,139.6,0,0,0,0,140,140,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,140.21,1,1,0,0,140,140,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03,129.14,1,1,0,0,129,129,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,257.52,3,2,0,0,86,129,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,Galgotias_University_2026_AU,Galgotias_University_2026_AU_A02,329.61,4,4,0,0,82,82,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-20,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,627.78,20,17,1,1,31,37,19250,627.78,627.78,3.26%,15%,38500
Meta Ads,,FaceBook_University_Admit,2025-12-21,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01,222.12,2,1,0,0,111,222,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2025-12-21,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,204.03,2,2,0,0,102,102,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-21,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03,268.13,1,1,0,0,268,268,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-21,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,300.09,0,0,0,0,300,300,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-21,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,867.36,19,17,0,0,46,51,0,-,-,-,11%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01,4.83,0,0,0,0,5,5,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,129.75,0,0,0,0,130,130,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,460.1,2,2,0,0,230,230,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.1,549.21,10,10,0,0,55,55,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03,4.89,0,0,0,0,5,5,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03.1,42.44,0,0,0,0,42,42,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,344.62,3,3,0,0,115,115,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04.1,119.15,1,1,0,0,119,119,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-22,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,860.62,15,16,1,1,57,54,7437.5,860.62,860.62,11.57%,-7%,44625
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,1.84,0,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,44.72,0,0,0,0,45,45,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.1,551.68,9,8,0,0,61,69,0,-,-,-,11%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.2,2.92,0,0,0,0,3,3,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 03.1,3.28,0,0,0,0,3,3,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,70.32,1,1,0,0,70,70,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04.1,0.28,0,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-23,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,799.88,14,13,1,1,57,62,12617.5,799.88,799.88,6.34%,7%,58380
Meta Ads,,FaceBook_University_Admit,2025-12-23,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,431.7,6,4,0,0,72,108,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,5.72,0,0,0,0,6,6,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,268.27,2,2,0,0,134,134,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.1,449.33,8,7,0,0,56,64,0,-,-,-,13%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.2,30.33,0,0,0,0,30,30,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,401.82,4,4,0,0,100,100,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04.1,1.86,0,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05,233.91,4,4,1,0,58,58,0,233.91,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,782.74,13,12,0,0,60,65,0,-,-,-,8%,0
Meta Ads,,FaceBook_University_Admit,2025-12-24,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,384.64,8,6,0,0,48,64,0,-,-,-,25%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,43.1,1,1,0,0,43,43,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,58.87,1,1,0,0,59,59,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.1,166.66,2,2,0,0,83,83,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.2,431.95,7,7,0,0,62,62,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,93.67,1,1,0,0,94,94,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05,1077.22,12,10,0,0,90,108,0,-,-,-,17%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,792.35,11,9,0,0,72,88,0,-,-,-,18%,0
Meta Ads,,FaceBook_University_Admit,2025-12-25,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,503.2,8,8,1,1,63,63,16500,503.2,503.2,3.05%,0%,33000
Meta Ads,,FaceBook_University_Admit,2025-12-26,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,17.36,1,1,0,0,17,17,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,3.28,0,0,0,0,3,3,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02.2,332.01,9,9,0,0,37,37,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,3.71,0,0,0,0,4,4,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05,797.12,14,11,0,0,57,72,0,-,-,-,21%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,834.39,15,12,0,0,56,70,0,-,-,-,20%,0
Meta Ads,,FaceBook_University_Admit,2025-12-26,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,328.49,3,3,0,0,109,109,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,674.1,4,3,0,0,169,225,0,-,-,-,25%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 02,1.76,0,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 04,1.17,0,0,0,0,1,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05,745.96,12,11,0,0,62,68,0,-,-,-,8%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05.1,5.56,0,0,0,0,6,6,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,748.59,7,4,0,0,107,187,0,-,-,-,43%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,351.13,8,6,0,0,44,59,0,-,-,-,25%,0
Meta Ads,,FaceBook_University_Admit,2025-12-27,UG_Campaign_aryan,UG Aryan C01,275.91,2,1,0,0,138,276,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2025-12-28,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 01.1,658.86,4,4,0,0,165,165,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-28,All Colleges_MBA_Aryan,All Colleges_MBA_Aryan 05,1090.45,18,12,0,0,61,91,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2025-12-28,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,1036.09,14,12,0,0,74,86,0,-,-,-,14%,0
Meta Ads,,FaceBook_University_Admit,2025-12-28,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,457.77,7,7,0,0,65,65,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2025-12-28,UG_Campaign_aryan,UG Aryan C01,635.13,1,0,0,0,635,635,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,GLA MBA,GLA Image,28.99,0,0,0,0,29,29,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-Conditional-23Dec2025,201-UG-Video-16Dec-UGC-DFYD-India_23Dec-Conditional,11.05,0,0,0,0,11,11,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,251.77,3,3,0,0,84,84,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Winning,711.13,13,9,0,0,55,79,0,-,-,-,31%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,GLA_Online_G_17Dec25,GLA_Online_G_17Dec25_01,138.72,2,2,0,0,69,69,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,GLA_Online_G_17Dec25,GLA_Online_G_17Dec25_P_Ad_01,211.5,4,4,0,0,53,53,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike,840.65,0,0,0,0,841,841,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,GLA MBA,GLA Girl Video,6.5,1,1,0,0,7,7,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,8.8,0,0,0,0,9,9,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,706.37,13,9,0,0,54,78,0,-,-,-,31%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-Conditional-23Dec2025,202-UG-Video-16DecDFYD-UGC-India_23Dec-Conditional,155.67,1,1,0,0,156,156,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,GLA MBA,GLA Man Video,354.16,4,3,0,0,89,118,0,-,-,-,25%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,18.98,0,0,0,0,19,19,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-North-MBA-Conditional-23Dec2025,Masters-302-24Dec25,200.83,0,2,0,0,201,100,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,602.15,19,14,1,1,32,43,48000,602.15,602.15,1.25%,26%,51500
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-North-MBA-Conditional-23Dec2025,Masters-303-24Dec25,44.75,0,0,0,0,45,45,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,467.85,8,7,0,0,58,67,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-North-Conditional-26Dec2025,202-UG-Video-16DecDFYD-UGC-India_23Dec-Conditional,0.08,0,1,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-North-MBA-Conditional-23Dec2025,Masters-305-24Dec25,17.7,0,0,0,0,18,18,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-MBA-Conditional-23Dec2025,Masters-305-24Dec25,10.48,0,0,0,0,10,10,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-MBA-Conditional-23Dec2025,Masters-302-24Dec25,134.83,2,2,0,0,67,67,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-28,Master-India-MBA-Conditional-23Dec2025,Masters-303-24Dec25,4.57,0,0,0,0,5,5,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-Conditional-23Dec2025,201-UG-Video-16Dec-UGC-DFYD-India_23Dec-Conditional,19.06,0,0,0,0,19,19,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,217.56,2,2,0,0,109,109,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Winning,389.1,5,5,0,0,78,78,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,GLA_Online_G_17Dec25,GLA_Online_G_17Dec25_01,139.56,4,3,0,0,35,47,0,-,-,-,25%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,GLA_Online_G_17Dec25,GLA_Online_G_17Dec25_P_Ad_01,188.23,3,3,0,0,63,63,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike,950.72,9,7,0,0,106,136,0,-,-,-,22%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,GLA MBA,GLA Girl Video,29.72,1,0,0,0,30,30,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,GLA MBA,GLA Man Video,348.29,3,1,0,0,116,348,0,-,-,-,67%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,12.51,0,0,0,0,13,13,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,659.89,11,8,0,0,60,82,0,-,-,-,27%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-Cluster1-Conditional-23Dec2025,C04-Cluster1-Conditional-C1-AI,154.69,0,0,0,0,155,155,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-Conditional-23Dec2025,202-UG-Video-16DecDFYD-UGC-India_23Dec-Conditional,182.17,0,0,0,0,182,182,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-MBA-Conditional-23Dec2025,Masters-302-24Dec25,166.79,2,2,0,0,83,83,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,6.72,1,0,0,0,7,7,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-Conditional-26Dec2025,201-UG-Video-16Dec-UGC-DFYD-India_23Dec-Conditional,0.01,0,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,530.12,17,12,1,1,31,44,16500,530.12,530.12,3.21%,29%,33000
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,GLA MBA,GLA Image,2.86,0,0,0,0,3,3,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-Conditional-26Dec2025,202-UG-Video-16DecDFYD-UGC-India_23Dec-Conditional,0.21,0,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,521.55,7,5,0,0,75,104,0,-,-,-,29%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-MBA-Conditional-23Dec2025,Masters-303-24Dec25,105.58,1,0,0,0,106,106,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-MBA-Conditional-23Dec2025,Masters-302-24Dec25,90.84,0,2,0,0,91,45,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-North-MBA-Conditional-23Dec2025,Masters-305-24Dec25,57.58,0,0,0,0,58,58,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-MBA-Conditional-23Dec2025,Masters-305-24Dec25,18.96,0,0,0,0,19,19,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-27,Master-India-MBA-Conditional-23Dec2025,Masters-303-24Dec25,20.94,0,0,0,0,21,21,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-26,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,44.03,0,0,0,0,44,44,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-26,Master-Cluster1-MBA-Conditional-23Dec2025,Online-Degree-Cluster1-Conditional,10.66,0,0,0,0,11,11,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-26,Master-India-Conditional-23Dec2025,201-UG-Video-16Dec-UGC-DFYD-India_23Dec-Conditional,46.71,0,0,0,0,47,47,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-26,Master-India-Conditional-23Dec2025,202-UG-Video-16DecDFYD-UGC-India_23Dec-Conditional,1.65,0,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2025-12-26,Master-India-Conditional-23Dec2025,C04-India_23Dec-Conditional-C1-AI,295.92,6,11,0,0,49,27,0,-,-,-,-83%,0
