Platform,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula
Platform,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-08,LPU_Online_Zeta,23675435222,488.3,1,1,0,0,488,488,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-08,DSA_Punjab_Generic_Admission,23292287218,414.86,8.99,9,0,0,46,46,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-08,DSA_Punjab_Generic_Admission_Colleges,23463111599,2843.69,61.47,50,3,1,46,57,12852,0,2843.69,22.13%,19%
Google Ads,EP_CU_Online_DFYD,2026-04-08,CU_Online_Admission,23470383548,1714.9,2,2,0,0,857,857,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-08,CU_Online_Admission_Zeta,23676777747,914.99,2,2,0,0,457,457,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-08,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,325.29,3,3,0,0,108,108,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-08,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,31.41,,,0,0,31,31,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-08,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,1.02,,,0,0,1,1,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-08,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,284.19,2,3,0,0,142,95,0,0,-,-,-50%
Google Ads,Degreefyd_Generic_Regular,2026-04-09,DSA_Punjab_Generic_Admission,23292287218,848.9,12.49,11,2,1,68,77,6300,0,848.9,13.47%,12%
Google Ads,Degreefyd_Generic_Regular,2026-04-09,DSA_Punjab_Generic_Admission_Colleges,23463111599,2810.53,52.33,47,2,1,54,60,14238,0,2810.53,19.74%,10%
Google Ads,EP_CU_Online_DFYD,2026-04-09,CU_Online_Admission,23470383548,2273.01,10,8,1,1,227,284,9408,0,2273.01,24.16%,20%
Google Ads,EP_CU_Online_DFYD,2026-04-09,CU_Online_Admission_Zeta,23676777747,443.1,1,1,0,0,443,443,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-09,LPU_Online_Alpha,23486436393,2619.49,10,10,0,0,262,262,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-09,LPU_Online_Gamma,23486463996,1622.4,9,8,1,0,180,203,0,0,-,-,11%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-09,LPU_Online_Zeta,23675435222,250.25,2,2,0,0,125,125,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-09,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,306.03,6,6,2,1,51,51,8330,0,306.03,3.67%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-09,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,63.44,,,0,0,63,63,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-09,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,277.86,3,3,0,0,93,93,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-10,DSA_Punjab_Generic_Admission,23292287218,480.11,7,3,0,0,69,160,0,0,-,-,57%
Google Ads,Degreefyd_Generic_Regular,2026-04-10,DSA_Punjab_Generic_Admission_Colleges,23463111599,1984.94,29.98,23,2,0,66,86,0,0,-,-,23%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-10,LPU_Online_Alpha,23486436393,2661.8,10,11,1,0,266,242,0,0,-,-,-10%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-10,LPU_Online_Gamma,23486463996,1682.53,9,9,3,0,187,187,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-10,CU_Online_Admission,23470383548,1223.72,3,3,1,0,408,408,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-10,CU_Online_Admission_Zeta,23676777747,881.64,3,2,0,0,294,441,0,0,-,-,33%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-10,Panjab_Admissions,23736891807,196.13,4,3,0,0,49,65,0,0,-,-,25%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-10,Punjab_Generic_TOPC,23741759462,58.21,0,,0,0,58,58,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-10,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,338.01,2,3,1,0,169,113,0,0,-,-,-50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-10,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,34.55,1,1,0,0,35,35,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-10,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,1.76,,,0,0,2,2,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-10,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,279.34,,1,0,0,279,279,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-12,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,493.31,5,5,1,0,99,99,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-12,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,0.04,,,0,0,0,0,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-12,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,5.83,,,0,0,6,6,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-12,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,362.63,10,10,1,1,36,36,17199,0,362.63,2.11%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-11,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,351.89,5,5,1,1,70,70,17150,0,351.89,2.05%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-11,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,13.01,1,1,0,0,13,13,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-11,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,0.12,,,0,0,0,0,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-11,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,274.29,5,5,0,0,55,55,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-11,DSA_Punjab_Generic_Admission,23292287218,1123.23,19.99,18,2,0,56,62,0,0,-,-,10%
Google Ads,Degreefyd_Generic_Regular,2026-04-11,DSA_Punjab_Generic_Admission_Colleges,23463111599,1838.69,32.96,25,4,1,56,74,14406.77966,0,1838.69,12.76%,24%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-11,LPU_Online_Alpha,23486436393,2412.01,9.33,9,2,1,259,268,17500,0,2412.01,13.78%,4%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-11,LPU_Online_Gamma,23486463996,1309.3,3,4,0,0,436,327,0,0,-,-,-33%
Google Ads,EP_CU_Online_DFYD,2026-04-11,CU_Online_Admission,23470383548,1214.86,5,5,0,0,243,243,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-11,CU_Online_Admission_Zeta,23676777747,559.31,1,1,0,0,559,559,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-11,Panjab_Admissions,23736891807,1441.76,26.5,23,4,1,54,63,8232,0,1441.76,17.51%,13%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-11,Punjab_Generic_TOPC,23741759462,1169.91,1.5,3,0,0,780,390,0,0,-,-,-100%
Google Ads,Degreefyd_Standard_Generic,2026-04-11,Lucknow_Admissions,23744764223,787.8,1,1,0,0,788,788,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-12,DSA_Punjab_Generic_Admission,23292287218,749.55,20,16,0,0,37,47,0,0,-,-,20%
Google Ads,Degreefyd_Generic_Regular,2026-04-12,DSA_Punjab_Generic_Admission_Colleges,23463111599,1410.38,31.95,23,0,0,44,61,0,0,-,-,28%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-12,Panjab_Admissions,23736891807,655.43,18.99,16,0,0,35,41,0,0,-,-,16%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-12,Punjab_Generic_TOPC,23741759462,308.67,1,,0,0,309,309,0,0,-,-,100%
Google Ads,EP_CU_Online_DFYD,2026-04-12,CU_Online_Admission,23470383548,922.32,6,5,0,0,154,184,0,0,-,-,17%
Google Ads,EP_CU_Online_DFYD,2026-04-12,CU_Online_Admission_Zeta,23676777747,965.95,4,3,0,0,241,322,0,0,-,-,25%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-12,LPU_Online_Alpha,23486436393,2328.11,10.67,11,1,0,218,212,0,0,-,-,-3%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-12,LPU_Online_Gamma,23486463996,1898.07,10,10,1,0,190,190,0,0,-,-,0%
Google Ads,Degreefyd_Standard_Generic,2026-04-12,Lucknow_Admissions,23744764223,1372.35,5,5,0,0,274,274,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-13,DSA_Punjab_Generic_Admission,23292287218,607.24,9.99,8,1,0,61,76,0,0,-,-,20%
Google Ads,Degreefyd_Generic_Regular,2026-04-13,DSA_Punjab_Generic_Admission_Colleges,23463111599,1069.05,17.98,17,1,0,59,63,0,0,-,-,5%
Google Ads,EP_CU_Online_DFYD,2026-04-13,CU_Online_Admission,23470383548,1578.36,3,3,2,1,526,526,12516,0,1578.36,12.61%,0%
Google Ads,EP_CU_Online_DFYD,2026-04-13,CU_Online_Admission_Zeta,23676777747,720.08,3,3,1,1,240,240,17199,0,720.08,4.19%,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-13,LPU_Online_Alpha,23486436393,2790.87,12,12,2,0,233,233,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-13,LPU_Online_Gamma,23486463996,3036.78,18,14,2,0,169,217,0,0,-,-,22%
Google Ads,Degreefyd_Standard_Generic,2026-04-13,Lucknow_Admissions,23744764223,666.63,1,1,0,0,667,667,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-13,Panjab_Admissions,23736891807,833.77,16.99,15,1,0,49,56,0,0,-,-,12%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-13,Punjab_Generic_TOPC,23741759462,923.96,2,,0,0,462,924,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-04-13,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,434.93,3,4,0,0,145,109,0,0,-,-,-33%
Meta Ads,FaceBook_Degreefyd_B,2026-04-13,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,17.23,,,0,0,17,17,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-13,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,1.43,,,0,0,1,1,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-13,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,352.66,6,6,0,0,59,59,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-14,DSA_Punjab_Generic_Admission,23292287218,653.18,7.99,7,2,1,82,93,14406.77966,0,653.18,4.53%,12%
Google Ads,Degreefyd_Standard_Generic,2026-04-14,Lucknow_Admissions,23744764223,713.47,2,2,0,0,357,357,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-14,Panjab_Admissions,23736891807,1064.92,15.66,16,1,0,68,67,0,0,-,-,-2%
Google Ads,EP_CU_Online_DFYD,2026-04-14,CU_Online_Admission,23470383548,1506.55,4,4,0,0,377,377,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-14,CU_Online_Admission_Zeta,23676777747,684.13,3,2,0,0,228,342,0,0,-,-,33%
Google Ads,Degreefyd_Generic_Regular,2026-04-14,DSA_Punjab_Generic_Admission_Colleges,23463111599,1116.95,18.49,16,0,0,60,70,0,0,-,-,13%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-14,LPU_Online_Alpha,23486436393,2811.25,12,13,3,1,234,216,17500,0,2811.25,16.06%,-8%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-14,LPU_Online_Gamma,23486463996,3156.33,14,13,6,2,225,243,35000,0,1578.165,9.02%,7%
Meta Ads,FaceBook_Degreefyd_B,2026-04-14,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,278.71,4,4,1,0,70,70,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-14,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,0,,,0,0,0,0,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-14,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,296.65,8,9,3,1,37,33,7742,0,296.65,3.83%,-13%
Google Ads,Degreefyd_Generic_Regular,2026-04-15,DSA_Punjab_Generic_Admission,23292287218,1374.03,21.99,17,4,2,62,81,33082,0,687.015,4.15%,23%
Google Ads,Degreefyd_Generic_Regular,2026-04-15,DSA_Punjab_Generic_Admission_Colleges,23463111599,1416.54,25.99,20,2,0,55,71,0,0,-,-,23%
Google Ads,EP_CU_Online_DFYD,2026-04-15,CU_Online_Admission,23470383548,3961.13,12,13,2,0,330,305,0,0,-,-,-8%
Google Ads,EP_CU_Online_DFYD,2026-04-15,CU_Online_Admission_Zeta,23676777747,1218.32,1,1,1,0,1218,1218,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-15,LPU_Online_Alpha,23486436393,2811.7,14,12,2,0,201,234,0,0,-,-,14%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-15,LPU_Online_Gamma,23486463996,3128.74,11,11,4,1,284,284,17500,0,3128.74,17.88%,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-15,Panjab_Admissions,23736891807,830.69,13.32,11,0,0,62,76,0,0,-,-,17%
Meta Ads,FaceBook_Degreefyd_B,2026-04-15,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,427.27,2,3,3,0,214,142,0,0,-,-,-50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-15,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,2.05,,,,0,2,2,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-15,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,5.32,,,,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-15,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,358.19,,1,1,0,358,358,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-15,DSA_Lucknow,23748848361,999.91,29.49,21,0,0,34,48,0,0,-,-,29%
Google Ads,Core_Online_DSA,2026-04-16,DSA_Lucknow,23748848361,347.76,10.99,9,0,0,32,39,0,0,-,-,18%
Google Ads,Degreefyd_Generic_Regular,2026-04-16,DSA_Punjab_Generic_Admission_Colleges,23463111599,1153.09,14.99,13,0,0,77,89,0,0,-,-,13%
Google Ads,Degreefyd_Generic_Regular,2026-04-16,DSA_Punjab_Generic_Admission,23292287218,868.07,11.99,10,1,0,72,87,0,0,-,-,17%
Google Ads,EP_CU_Online_DFYD,2026-04-16,CU_Online_Admission,23470383548,2827.06,6,7,1,0,471,404,0,0,-,-,-17%
Google Ads,EP_CU_Online_DFYD,2026-04-16,CU_Online_Admission_Zeta,23676777747,697.48,0,,0,0,697,697,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-16,LPU_Online_Alpha,23486436393,3399.46,13,13,0,0,261,261,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-16,LPU_Online_Gamma,23486463996,2052.96,7,8,3,1,293,257,17500,0,2052.96,11.73%,-14%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-16,Panjab_Admissions,23736891807,1146.07,14.99,17,2,0,76,67,0,0,-,-,-13%
Meta Ads,FaceBook_Degreefyd_B,2026-04-16,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,437.6,7,6,0,0,63,73,0,0,-,-,14%
Meta Ads,FaceBook_Degreefyd_B,2026-04-16,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,4.64,,,0,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-16,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,9.47,,,0,0,9,9,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-16,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,389.51,7,8,0,0,56,49,0,0,-,-,-14%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-17,LPU_Online_Alpha,23486436393,3304.39,6,8,2,2,551,413,35000,0,1652.195,9.44%,-33%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-17,LPU_Online_Gamma,23486463996,1744.18,6,6,0,0,291,291,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-17,DSA_Lucknow,23748848361,193.68,8,8,0,0,24,24,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-17,CU_Online_Admission,23470383548,983.18,5,5,2,1,197,197,9156,0,983.18,10.74%,0%
Google Ads,EP_CU_Online_DFYD,2026-04-17,CU_Online_Admission_Zeta,23676777747,139.83,1,1,0,0,140,140,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-17,DSA_Punjab_Generic_Admission,23292287218,599.21,5,6,0,0,120,100,0,0,-,-,-20%
Google Ads,Degreefyd_Generic_Regular,2026-04-17,DSA_Punjab_Generic_Admission_Colleges,23463111599,1552.37,16.49,16,2,0,94,97,0,0,-,-,3%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-17,Panjab_Admissions,23736891807,604.53,7.99,10,1,0,76,60,0,0,-,-,-25%
Meta Ads,FaceBook_Degreefyd_B,2026-04-17,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,412.33,4,5,0,0,103,82,0,0,-,-,-25%
Meta Ads,FaceBook_Degreefyd_B,2026-04-17,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,5.3,,,0,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-17,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,387.79,6,6,2,0,65,65,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-18,CU_Online_Admission,23470383548,2327.12,6,6,0,0,388,388,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-04-18,CU_Online_Admission_Zeta,23676777747,451.28,2,2,0,0,226,226,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-18,LPU_Online_Alpha,23486436393,4024.5,8,7,0,0,503,575,0,0,-,-,13%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-18,LPU_Online_Gamma,23486463996,2448.99,10,9,0,0,245,272,0,0,-,-,10%
Google Ads,Core_Online_DSA,2026-04-18,DSA_Lucknow,23748848361,126.2,4,4,0,0,32,32,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-18,Panjab_Admissions,23736891807,578.99,14,12,2,1,41,48,14406.77966,0,578.99,4.02%,14%
Google Ads,Degreefyd_Generic_Regular,2026-04-18,DSA_Punjab_Generic_Admission,23292287218,1145.92,13.99,15,0,0,82,76,0,0,-,-,-7%
Google Ads,Degreefyd_Generic_Regular,2026-04-18,DSA_Punjab_Generic_Admission_Colleges,23463111599,1733.41,26.98,23,0,0,64,75,0,0,-,-,15%
Meta Ads,FaceBook_Degreefyd_B,2026-04-18,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,411.27,2,2,0,0,206,206,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-18,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,3.27,1,1,1,0,3,3,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-18,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,320.26,5,5,0,0,64,64,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-19,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,672.11,8,8,0,0,84,84,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-19,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,5.07,,,0,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-19,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,426.4,5,5,1,0,85,85,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-19,DSA_Punjab_Generic_Admission,23292287218,665.9,11.99,9,2,1,56,74,9702,0,665.9,6.86%,25%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-19,Panjab_Admissions,23736891807,1606.33,11.99,13,1,0,134,124,0,0,-,-,-8%
Google Ads,EP_CU_Online_DFYD,2026-04-19,CU_Online_Admission,23470383548,1222.58,8,6,1,1,153,204,9156,0,1222.58,13.35%,25%
Google Ads,EP_CU_Online_DFYD,2026-04-19,CU_Online_Admission_Zeta,23676777747,120.52,0,,0,0,121,121,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-19,DSA_Punjab_Generic_Admission_Colleges,23463111599,903.65,8,9,2,0,113,100,0,0,-,-,-13%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-19,LPU_Online_Alpha,23486436393,2527.18,6,6,0,0,421,421,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-19,LPU_Online_Gamma,23486463996,903.68,7,7,1,1,129,129,17500,0,903.68,5.16%,0%
Google Ads,Core_Online_DSA,2026-04-19,DSA_Lucknow,23748848361,155.22,2,13,0,0,78,12,0,0,-,-,-550%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-20,LPU_Online_Alpha,23486436393,2255.26,6,6,0,0,376,376,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-20,LPU_Online_Gamma,23486463996,897.59,2,2,0,0,449,449,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-04-20,DSA_Lucknow,23748848361,110.35,3.5,4,1,0,32,28,0,0,-,-,-14%
Google Ads,EP_CU_Online_DFYD,2026-04-20,CU_Online_Admission,23470383548,841.03,3,3,1,1,280,280,15582,0,841.03,5.40%,0%
Google Ads,EP_CU_Online_DFYD,2026-04-20,CU_Online_Admission_Zeta,23676777747,2399.58,4,4,0,0,600,600,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-04-20,DSA_Punjab_Generic_Admission,23292287218,652.74,18,16,0,0,36,41,0,0,-,-,11%
Google Ads,Degreefyd_Generic_Regular,2026-04-20,DSA_Punjab_Generic_Admission_Colleges,23463111599,1123.46,19.97,16,1,1,56,70,14406.77966,0,1123.46,7.80%,20%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-20,Panjab_Admissions,23736891807,1662.66,23.99,23,6,1,69,72,5628,0,1662.66,29.54%,4%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-20,CGC_Mohali,23772110522,52.52,1,1,0,0,53,53,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-20,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,729.51,7,7,1,1,104,104,14259,0,729.51,5.12%,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-20,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,0.47,,,0,0,0,0,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-20,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,2.34,,,0,0,2,2,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-20,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,457.57,9,8,0,0,51,57,0,0,-,-,11%
Google Ads,EP_CU_Online_DFYD,2026-04-21,CU_Online_Admission,23470383548,1271.56,4,3,0,0,318,424,0,0,-,-,25%
Google Ads,EP_CU_Online_DFYD,2026-04-21,CU_Online_Admission_Zeta,23676777747,1255.81,1,1,0,0,1256,1256,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-21,LPU_Online_Alpha,23486436393,2510.95,4,5,2,0,628,502,0,0,-,-,-25%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-04-21,LPU_Online_Gamma,23486463996,1290.22,5,1,0,0,258,1290,0,0,-,-,80%
Google Ads,Core_Online_DSA,2026-04-21,DSA_Lucknow,23748848361,211.24,8,7,0,0,26,30,0,0,-,-,13%
Google Ads,Degreefyd_Generic_Regular,2026-04-21,DSA_Punjab_Generic_Admission,23292287218,1208.28,12.99,11,0,0,93,110,0,0,-,-,15%
Google Ads,Degreefyd_Generic_Regular,2026-04-21,DSA_Punjab_Generic_Admission_Colleges,23463111599,3313.37,48.95,41,2,1,68,81,12852,0,3313.37,25.78%,16%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-21,Panjab_Admissions,23736891807,1700.63,30.99,30,1,1,55,57,9156,0,1700.63,18.57%,3%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-21,CGC_Mohali,23772110522,442.06,4,2,1,0,111,221,0,0,-,-,50%
Meta Ads,FaceBook_Degreefyd_B,2026-04-21,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,695.1,7,6,1,0,99,116,0,0,-,-,14%
Meta Ads,FaceBook_Degreefyd_B,2026-04-21,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,1.73,,,0,0,2,2,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-21,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,13.1,,,0,0,13,13,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-04-21,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,551.95,12,13,0,0,46,42,0,0,-,-,-8%
Google Ads,Degreefyd_Generic_Regular,2026-04-22,DSA_Punjab_Generic_Admission_Colleges,23463111599,3397.6,45.98,37,3,1,74,92,14406.77966,0,3397.6,23.58%,20%
Google Ads,Degreefyd_Generic_Regular,2026-04-22,DSA_Punjab_Generic_Admission,23292287218,982.84,10,9,2,1,98,109,14406.77966,0,982.84,6.82%,10%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-04-22,Panjab_Admissions,23736891807,1668.79,23.98,20,2,0,70,83,0,0,-,-,17%
Google Ads,EP_CU_Online_DFYD,2026-04-22,CU_Online_Admission,23470383548,1393.19,7,5,1,1,199,279,8232,0,1393.19,16.92%,29%
Google Ads,EP_CU_Online_DFYD,2026-04-22,CU_Online_Admission_Zeta,23676777747,1274.5,5,6,2,1,255,212,12852,0,1274.5,9.92%,-20%
